i,j,n_i,n_j,n_pairs_used,d_ij,cos_ij,cos_dist,med_T_sim,med_T_dist
5,12,200,200,40000,32.254494807561585,-0.022823719360624467,1.0228237193606244,0.07894736842105263,0.9210526315789473
5,13,200,200,40000,30.41543637317515,0.08737449097862551,0.9126255090213745,0.07792207792207792,0.922077922077922
5,14,200,200,40000,30.620465492672793,0.07376920266229003,0.92623079733771,0.078125,0.921875
5,15,200,200,40000,30.692844381167923,0.065616730897956,0.934383269102044,0.07894736842105263,0.9210526315789473
5,16,200,200,40000,32.105521696146496,-0.025458390027789737,1.0254583900277898,0.08045977011494253,0.9195402298850575
5,17,200,200,40000,32.26058720495355,-0.03800932890064071,1.0380093289006407,0.07954545454545454,0.9204545454545454
5,18,200,200,40000,30.965670746075226,0.04197019076828406,0.958029809231716,0.0784313725490196,0.9215686274509804
5,19,200,200,40000,31.188888872715445,0.024588385514232567,0.9754116144857674,0.07792207792207792,0.922077922077922
5,20,200,200,40000,31.027440213863045,0.031547641539047475,0.9684523584609526,0.0821917808219178,0.9178082191780822
5,21,200,200,40000,31.01642125510589,0.030895679728326873,0.9691043202716731,0.07894736842105263,0.9210526315789473
5,22,200,200,40000,32.359408026051085,-0.05691772197286153,1.0569177219728616,0.08139534883720931,0.9186046511627907
5,23,200,200,40000,31.513160144052513,-0.008894010399926528,1.0088940103999264,0.08080808080808081,0.9191919191919192
5,24,200,200,40000,30.708500036269935,0.03935838803589576,0.9606416119641042,0.08108108108108109,0.9189189189189189
5,25,200,200,40000,31.834303804184717,-0.0389379874334817,1.0389379874334816,0.08163265306122448,0.9183673469387755
5,26,200,200,40000,32.0609284754046,-0.054651014652912965,1.0546510146529129,0.07954545454545454,0.9204545454545454
5,27,200,200,40000,31.10806250149343,0.00018092700066548424,0.9998190729993345,0.07777777777777778,0.9222222222222223
5,28,200,200,40000,30.915761913956903,0.005386196601582715,0.9946138033984173,0.07920792079207921,0.9207920792079208
5,29,200,200,40000,29.433200643523204,0.07069046329708749,0.9293095367029125,0.0759493670886076,0.9240506329113924
6,7,200,200,40000,32.13804811359495,-0.006423182694974913,1.006423182694975,0.08163265306122448,0.9183673469387755
6,8,200,200,40000,31.08232279572179,0.055726840048274086,0.9442731599517259,0.08,0.92
6,9,200,200,40000,31.793407217082144,0.009035188202084453,0.9909648117979155,0.08,0.92
6,10,200,200,40000,31.712082235109254,0.01300844687161056,0.9869915531283895,0.08139534883720931,0.9186046511627907
6,11,200,200,40000,31.667541984552813,0.011022478545630003,0.98897752145437,0.08247422680412371,0.9175257731958762
6,12,200,200,40000,31.54992363423421,0.017921197913171212,0.9820788020868287,0.08045977011494253,0.9195402298850575
6,13,200,200,40000,31.633513859592387,0.009290253537581715,0.9907097464624183,0.0759493670886076,0.9240506329113924
6,14,200,200,40000,31.811723355437426,-0.0032740359055843586,1.0032740359055843,0.07526881720430108,0.9247311827956989
6,15,200,200,40000,32.93316991800215,-0.07965513118917665,1.0796551311891767,0.08235294117647059,0.9176470588235294
6,16,200,200,40000,32.15663993459301,-0.03240528966455862,1.0324052896645586,0.0784313725490196,0.9215686274509804
6,17,200,200,40000,32.312528028764774,-0.04508682408196491,1.0450868240819648,0.07894736842105263,0.9210526315789473
6,18,200,200,40000,31.048010815370294,0.03339967513710209,0.9666003248628979,0.07692307692307693,0.9230769230769231
6,19,200,200,40000,31.83281460300219,-0.019799240010534323,1.0197992400105342,0.07608695652173914,0.9239130434782609
6,20,200,200,40000,32.466142597464156,-0.06426153967164219,1.0642615396716422,0.08,0.92
6,21,200,200,40000,31.284284351686512,0.010492336663493588,0.9895076633365064,0.07777777777777778,0.9222222222222223
6,22,200,200,40000,31.01105303674593,0.025883689439075357,0.9741163105609246,0.08139534883720931,0.9186046511627907
6,23,200,200,40000,30.080011039639626,0.07753267339173547,0.9224673266082646,0.07608695652173914,0.9239130434782609
6,24,200,200,40000,30.149573838908672,0.07065557580438284,0.9293444241956171,0.07907764460656591,0.920922355393434
6,25,200,200,40000,31.197953509917696,-0.0014242517894660187,1.001424251789466,0.078125,0.921875
6,26,200,200,40000,32.28363692968891,-0.07331782191144247,1.0733178219114425,0.0784313725490196,0.9215686274509804
6,27,200,200,40000,30.28799230661876,0.04879002848996965,0.9512099715100304,0.07368421052631578,0.9263157894736842
6,28,200,200,40000,30.083726191146617,0.05481684710429076,0.9451831528957092,0.07526881720430108,0.9247311827956989
6,29,200,200,40000,29.93377657494504,0.03484570095937289,0.9651542990406271,0.07792207792207792,0.922077922077922
7,8,200,200,40000,32.16999052396264,-0.014400461233699582,1.0144004612336996,0.08333333333333333,0.9166666666666666
7,9,200,200,40000,32.612223172738766,-0.045648082197317905,1.045648082197318,0.08333333333333333,0.9166666666666666
7,10,200,200,40000,32.219154823711165,-0.021725523840268754,1.0217255238402687,0.0821917808219178,0.9178082191780822
7,11,200,200,40000,32.64844210204821,-0.054222623711977516,1.0542226237119776,0.08333333333333333,0.9166666666666666
7,12,200,200,40000,30.812640513811925,0.06059181036135306,0.9394081896386469,0.08163265306122448,0.9183673469387755
7,13,200,200,40000,31.003587635717192,0.045609939535683236,0.9543900604643167,0.07920792079207921,0.9207920792079208
7,14,200,200,40000,31.57736224251602,0.008597249402576146,0.9914027505974239,0.08,0.92
7,15,200,200,40000,32.558875777617885,-0.05830784209720098,1.058307842097201,0.08333333333333333,0.9166666666666666
7,16,200,200,40000,31.641815196443183,-0.002512576820880047,1.00251257682088,0.08139534883720931,0.9186046511627907
7,17,200,200,40000,30.995788392965284,0.03557692849982904,0.9644230715001709,0.08139534883720931,0.9186046511627907
7,18,200,200,40000,31.17480211873879,0.02263074453556174,0.9773692554644383,0.07792207792207792,0.922077922077922
7,19,200,200,40000,32.625403997782634,-0.0743861098243888,1.0743861098243888,0.07954545454545454,0.9204545454545454
7,20,200,200,40000,32.31899915319668,-0.05773180969938175,1.0577318096993817,0.08416133792424987,0.9158386620757502
7,21,200,200,40000,31.2914548408644,0.007115332470650028,0.99288466752935,0.08163265306122448,0.9183673469387755
7,22,200,200,40000,31.615886657011135,-0.015513242283705757,1.0155132422837057,0.08333333333333333,0.9166666666666666
7,23,200,200,40000,30.075760217472467,0.0750368215003247,0.9249631784996752,0.08080808080808081,0.9191919191919192
7,24,200,200,40000,31.235310754829875,-0.0005643653844210982,1.0005643653844212,0.08247422680412371,0.9175257731958762
7,25,200,200,40000,29.961064173397297,0.07375367513697807,0.9262463248630219,0.0821917808219178,0.9178082191780822
7,26,200,200,40000,32.27807377408899,-0.07616318839080839,1.0761631883908085,0.08080808080808081,0.9191919191919192
7,27,200,200,40000,30.586666028664087,0.026945710500879197,0.9730542894991208,0.07777777777777778,0.9222222222222223
7,28,200,200,40000,29.321343279604278,0.09949181613229936,0.9005081838677006,0.07865168539325842,0.9213483146067416
7,29,200,200,40000,29.968625317700234,0.029514420782834776,0.9704855792171653,0.07894736842105263,0.9210526315789473
8,9,200,200,40000,32.82913329111209,-0.06288143933393549,1.0628814393339354,0.08433734939759036,0.9156626506024097
8,10,200,200,40000,32.671977096216864,-0.05390076125187123,1.0539007612518712,0.08139534883720931,0.9186046511627907
8,11,200,200,40000,31.94489948027268,-0.01241491891871865,1.0124149189187186,0.08433734939759036,0.9156626506024097
8,12,200,200,40000,31.699550377595262,0.0026330462832169156,0.9973669537167831,0.08163265306122448,0.9183673469387755
8,13,200,200,40000,31.625045415392858,0.0038570609684970194,0.996142939031503,0.07865168539325842,0.9213483146067416
8,14,200,200,40000,31.28367489129785,0.023909519946324106,0.9760904800536759,0.08108108108108109,0.9189189189189189
8,15,200,200,40000,32.50858592075221,-0.05835190595610518,1.0583519059561053,0.08163265306122448,0.9183673469387755
8,16,200,200,40000,30.981868867289556,0.03585033141056956,0.9641496685894304,0.08247422680412371,0.9175257731958762
8,17,200,200,40000,31.640896055387483,-0.008176404821319436,1.0081764048213195,0.08163265306122448,0.9183673469387755
8,18,200,200,40000,30.53813637106113,0.059186468169896714,0.9408135318301033,0.0784313725490196,0.9215686274509804
8,19,200,200,40000,31.53844576191058,-0.00714385680742399,1.007143856807424,0.08,0.92
8,20,200,200,40000,31.08075179786782,0.018694159173244473,0.9813058408267555,0.08421052631578947,0.9157894736842105
8,21,200,200,40000,30.87431494401819,0.03033953830873142,0.9696604616912686,0.08196721311475409,0.9180327868852459
8,22,200,200,40000,30.70931719950763,0.03886479388866045,0.9611352061113395,0.08421052631578947,0.9157894736842105
8,23,200,200,40000,31.622024544107884,-0.025922540830024546,1.0259225408300245,0.08333333333333333,0.9166666666666666
8,24,200,200,40000,31.024081314322412,0.009747993168587817,0.9902520068314122,0.08333333333333333,0.9166666666666666
8,25,200,200,40000,32.77942602538793,-0.11260010335974507,1.112600103359745,0.08421052631578947,0.9157894736842105
8,26,200,200,40000,30.48168959888506,0.037333070180702144,0.9626669298192978,0.0812382149591452,0.9187617850408548
8,27,200,200,40000,30.946216994334726,0.0006173618668489207,0.9993826381331511,0.08,0.92
8,28,200,200,40000,31.637777093726914,-0.052297139323089194,1.052297139323089,0.08139534883720931,0.9186046511627907
8,29,200,200,40000,30.11678147931954,0.01648003039367577,0.9835199696063243,0.07692307692307693,0.9230769230769231
9,10,200,200,40000,32.58591038554656,-0.0515618802076958,1.0515618802076958,0.08108108108108109,0.9189189189189189
9,11,200,200,40000,31.18045031273815,0.03249628983157743,0.9675037101684225,0.08421052631578947,0.9157894736842105
9,12,200,200,40000,32.75298071544223,-0.06803262583308974,1.0680326258330897,0.08163265306122448,0.9183673469387755
9,13,200,200,40000,31.465393523404835,0.010846473197333643,0.9891535268026663,0.07954545454545454,0.9204545454545454
