i,j,n_i,n_j,n_pairs_used,d_ij,cos_ij,cos_dist,med_T_sim,med_T_dist
3,35,200,200,40000,8.238318089802105,0.15286632720979212,0.8471336727902079,0.14444444444444443,0.8555555555555556
3,36,200,200,40000,7.86780859450169,0.21748806641705468,0.7825119335829454,0.11904761904761904,0.8809523809523809
3,37,200,200,40000,8.912061453987443,-0.009814903912292715,1.0098149039122928,0.09523809523809523,0.9047619047619048
3,38,200,200,40000,7.7714113136179925,0.22359964571377094,0.776400354286229,0.15730337078651685,0.8426966292134832
3,39,200,200,40000,8.322194452619422,0.10316286194572777,0.8968371380542722,0.15463917525773196,0.845360824742268
3,40,200,200,40000,8.570956228651115,0.03712472497543983,0.9628752750245602,0.13043478260869565,0.8695652173913043
3,41,200,200,40000,9.207123383510114,-0.1276018781209338,1.1276018781209338,0.10294117647058823,0.8970588235294118
3,42,200,200,40000,9.585282357233101,-0.23138159338266964,1.2313815933826697,0.12658227848101267,0.8734177215189873
3,43,200,200,40000,8.147663687171478,0.1042076746379927,0.8957923253620073,0.16901408450704225,0.8309859154929577
3,44,200,200,40000,7.916538750480518,0.14940888910814243,0.8505911108918576,0.15294117647058825,0.8470588235294118
3,45,200,200,40000,9.161795116399725,-0.1554643868149257,1.1554643868149257,0.1388888888888889,0.8611111111111112
3,46,200,178,35600,7.854871750128687,0.1463283848555404,0.8536716151444597,0.18055555555555555,0.8194444444444444
3,47,200,149,29800,9.622236951593747,-0.30018386730812496,1.300183867308125,0.06896551724137931,0.9310344827586207
3,48,200,200,40000,7.431838559341473,0.2268003568556008,0.7731996431443993,0.09333333333333334,0.9066666666666666
3,49,200,200,40000,8.31072997210636,0.016319331079257152,0.9836806689207428,0.14444444444444443,0.8555555555555556
3,50,200,200,40000,8.995212734059557,-0.16865966323599482,1.168659663235995,0.1188118811881188,0.8811881188118812
3,51,200,200,40000,8.21360074272832,0.027409376215393223,0.9725906237846068,0.1,0.9
3,52,200,200,40000,7.631653176047695,0.14838653083973016,0.8516134691602698,0.14814814814814814,0.8518518518518519
3,53,200,200,40000,7.012214520246874,0.28296429502376813,0.7170357049762319,0.14457831325301204,0.8554216867469879
3,54,200,200,40000,7.796756188918247,0.08816729316835495,0.9118327068316451,0.16455696202531644,0.8354430379746836
3,55,200,200,40000,8.316346555985957,-0.05432011065270179,1.0543201106527018,0.14606741573033707,0.8539325842696629
3,56,200,200,40000,7.974951573383684,0.0224011520865341,0.9775988479134659,0.12162162162162163,0.8783783783783784
3,57,200,200,40000,8.228268414607067,-0.08133972689209844,1.0813397268920983,0.11956521739130435,0.8804347826086957
3,58,200,200,40000,8.524633867837927,-0.1817292282232831,1.1817292282232832,0.11764705882352941,0.8823529411764706
3,59,200,200,40000,6.691021212240843,0.2617693656488148,0.7382306343511852,0.1506849315068493,0.8493150684931507
4,5,200,200,40000,9.255495304275506,-0.08021815817122564,1.0802181581712256,0.13846153846153847,0.8615384615384616
4,6,200,200,40000,9.580656204907445,-0.17023123859312345,1.1702312385931235,0.12037037037037036,0.8796296296296297
4,7,200,200,40000,9.87159277035027,-0.2612983907585258,1.2612983907585258,0.10126582278481013,0.8987341772151899
4,8,200,200,40000,8.044848987036982,0.1497167825147457,0.8502832174852543,0.1411764705882353,0.8588235294117648
4,9,200,200,40000,8.630954115892202,0.01939376803050039,0.9806062319694996,0.08955223880597014,0.9104477611940298
4,10,200,200,40000,9.905269052379863,-0.31191593014379665,1.3119159301437966,0.12162162162162163,0.8783783783783784
4,11,200,200,40000,8.354383246800404,0.05650809506608397,0.943491904933916,0.13793103448275862,0.8620689655172413
4,12,200,200,40000,7.923864984164382,0.14757787021921567,0.8524221297807844,0.10666666666666667,0.8933333333333333
4,13,200,200,40000,7.807936188508359,0.16590370087300035,0.8340962991269997,0.15555555555555556,0.8444444444444444
4,14,200,200,40000,8.390655507696218,0.02153327494994527,0.9784667250500547,0.13186813186813187,0.8681318681318682
