i,j,n_i,n_j,n_pairs_used,d_ij,cos_ij,cos_dist,med_T_sim,med_T_dist
0,1,37,200,7400,6.397227740177012,-0.16169545646614408,1.1616954564661441,0.08695652173913043,0.9130434782608696
0,2,37,200,7400,7.202660395912156,-0.3427416781380417,1.3427416781380417,0.08823529411764706,0.9117647058823529
0,3,37,200,7400,7.246582061079596,-0.14317272765863553,1.1431727276586354,0.05454545454545454,0.9454545454545454
0,4,37,200,7400,5.6870487827678975,-0.13593817243113746,1.1359381724311375,0.09523809523809523,0.9047619047619048
0,5,37,200,7400,3.292794507648267,0.6368017694762862,0.3631982305237138,0.1276595744680851,0.8723404255319149
0,6,37,200,7400,5.871521840440664,-0.3662857176313674,1.3662857176313674,0.12280701754385964,0.8771929824561404
0,7,37,200,7400,4.602270715553029,0.11401231750619621,0.8859876824938038,0.13043478260869565,0.8695652173913043
0,8,37,170,6290,2.731009781690176,0.7351528273150583,0.26484717268494173,0.11940298507462686,0.8805970149253731
0,9,37,200,7400,3.8533257108300893,0.3152662220517469,0.6847337779482531,0.1,0.9
0,10,37,200,7400,4.350761966686671,0.2695964908573374,0.7304035091426626,0.12121212121212122,0.8787878787878788
0,11,37,15,555,3.5643604213894156,0.6489043999290338,0.3510956000709662,0.14925373134328357,0.8507462686567164
0,12,37,200,7400,3.364949967172318,0.568692266182494,0.431307733817506,0.13043478260869565,0.8695652173913043
0,13,37,200,7400,5.346524730738298,-0.26577692219140087,1.2657769221914008,0.12903225806451613,0.8709677419354839
0,14,37,200,7400,4.6096038966901896,-0.05531734917757265,1.0553173491775727,0.10526315789473684,0.8947368421052632
0,15,37,200,7400,6.035845642624989,-0.4090912277712809,1.4090912277712808,0.12307692307692308,0.8769230769230769
0,16,37,200,7400,5.907931878302376,-0.492813304547434,1.4928133045474339,0.13114754098360656,0.8688524590163934
0,17,37,91,3367,5.142697499387517,-0.08367028390045224,1.0836702839004522,0.11320754716981132,0.8867924528301887
0,18,37,80,2960,5.155326585808013,0.13350006479572402,0.8664999352042759,0.14285714285714285,0.8571428571428572
0,19,37,200,7400,5.954466482036387,-0.6221864236350753,1.6221864236350751,0.08571428571428572,0.9142857142857143
0,20,37,200,7400,4.107555551358947,0.2676232795350181,0.7323767204649819,0.12857142857142856,0.8714285714285714
0,21,37,200,7400,5.457207784649982,-0.2876546408840498,1.2876546408840497,0.12307692307692308,0.8769230769230769
0,22,37,200,7400,4.407133366769481,0.09173760820902079,0.9082623917909792,0.12141687141687142,0.8785831285831286
0,23,37,200,7400,4.363539318704413,0.165012379154833,0.834987620845167,0.12727272727272726,0.8727272727272728
0,24,37,200,7400,4.7343808706386,0.034962960343331004,0.965037039656669,0.14814814814814814,0.8518518518518519
0,25,37,200,7400,4.316249872892167,0.2014111370948384,0.7985888629051616,0.12280701754385964,0.8771929824561404
0,26,37,200,7400,6.395604046272079,-0.6535642584056589,1.653564258405659,0.08695652173913043,0.9130434782608696
0,27,37,200,7400,4.449125724602056,0.17568204714743937,0.8243179528525606,0.11538461538461539,0.8846153846153846
0,28,37,200,7400,4.494439289269872,0.08039670539236193,0.919603294607638,0.13725490196078433,0.8627450980392157
0,29,37,200,7400,3.7717605867250428,0.35141846481596867,0.6485815351840314,0.13846153846153847,0.8615384615384616
1,2,200,200,40000,5.115488969154041,0.37183157618433627,0.6281684238156637,0.08928571428571429,0.9107142857142857
1,3,200,200,40000,6.180388762749671,0.2261775715479844,0.7738224284520157,0.05,0.95
1,4,200,200,40000,5.243891917153538,0.12452866595120946,0.8754713340487905,0.109375,0.890625
1,5,200,200,40000,4.72633260531337,0.31568922263426313,0.6843107773657369,0.06779661016949153,0.9322033898305084
1,6,200,200,40000,4.718205813440122,0.2270735804195456,0.7729264195804544,0.136986301369863,0.863013698630137
1,7,200,200,40000,3.877494992192679,0.48056591988642483,0.5194340801135752,0.12727272727272726,0.8727272727272728
1,8,200,170,34000,6.303562655773944,-0.43914407402037553,1.4391440740203756,0.07936507936507936,0.9206349206349207
1,9,200,200,40000,4.6920431492718455,0.006468944845797013,0.993531055154203,0.07692307692307693,0.9230769230769231
1,10,200,200,40000,5.605217838939626,-0.11434502569137645,1.1143450256913765,0.10666666666666667,0.8933333333333333
1,11,200,15,3000,6.153504891772883,0.021091412150864623,0.9789085878491354,0.10526315789473684,0.8947368421052632
1,12,200,200,40000,5.601857536617063,-0.16177986126135463,1.1617798612613546,0.07575757575757576,0.9242424242424242
1,13,200,200,40000,3.4499396653180456,0.6119815340412332,0.38801846595876677,0.0945945945945946,0.9054054054054054
1,14,200,200,40000,4.120767221403551,0.348028753170159,0.651971246829841,0.12,0.88
1,15,200,200,40000,3.9802726307803113,0.4760845719785668,0.5239154280214332,0.13513513513513514,0.8648648648648649
1,16,200,200,40000,4.385488596005233,0.30901358090795056,0.6909864190920494,0.1320754716981132,0.8679245283018868
1,17,200,91,18200,5.0970845130802465,0.052875967803134215,0.9471240321968658,0.14285714285714285,0.8571428571428572
